,id,parent_id,tweet,topic,classification
509,"4057    553199418032521216
Name: id, dtype: object","4057    553198499891007488
Name: parent_id, dtype: object","4057    @andreemurphy @Independent I totally agree wit...
Name: tweet, dtype: object","4057    charliehebdo
Name: topic, dtype: object",support
510,"575    500317982799982592
Name: id, dtype: object","575    500309367129133056
Name: parent_id, dtype: object","575    @MrsDowns @YourAnonLive Strong armed robbery, ...
Name: tweet, dtype: object","575    ferguson
Name: topic, dtype: object",comment
511,"2603    544292129972170752
Name: id, dtype: object","2603    None
Name: parent_id, dtype: object","2603    BREAKING ALERT: Preliminary reports indicate p...
Name: tweet, dtype: object","2603    sydneysiege
Name: topic, dtype: object",support
512,"359    500320630156189697
Name: id, dtype: object","359    500319116776198144
Name: parent_id, dtype: object","359    @flavius217 @spants @Tom_sveb @rui_xu I don't ...
Name: tweet, dtype: object","359    ferguson
Name: topic, dtype: object",support
513,"2504    544351912599240704
Name: id, dtype: object","2504    544349752834285568
Name: parent_id, dtype: object","2504    @aprilritchey @psc96180_pablo \n\nthat stateme...
Name: tweet, dtype: object","2504    sydneysiege
Name: topic, dtype: object",comment
514,"2773    544285415814225921
Name: id, dtype: object","2773    544283772569788416
Name: parent_id, dtype: object","2773    @SkyNews Thoughts with the folks in there ,for...
Name: tweet, dtype: object","2773    sydneysiege
Name: topic, dtype: object",comment
515,"1879    544512676643500033
Name: id, dtype: object","1879    None
Name: parent_id, dtype: object","1879    BREAKING  @SkyBusiness: freed hostage borne hi...
Name: tweet, dtype: object","1879    sydneysiege
Name: topic, dtype: object",support
516,"1904    544518568633991170
Name: id, dtype: object","1904    544518335019229184
Name: parent_id, dtype: object","1904    “@AusNewsNetwork: #BREAKING: At least two peop...
Name: tweet, dtype: object","1904    sydneysiege
Name: topic, dtype: object",support
517,"924    500298745301729282
Name: id, dtype: object","924    500279160795721728
Name: parent_id, dtype: object","924    @DanteB4u Another question, how would the poli...
Name: tweet, dtype: object","924    ferguson
Name: topic, dtype: object",query
518,"154    500380991035559937
Name: id, dtype: object","154    500378223977721856
Name: parent_id, dtype: object","154    @rolandsmartin I'm not sure there was a ""robbe...
Name: tweet, dtype: object","154    ferguson
Name: topic, dtype: object",comment
519,"2454    544315647182651392
Name: id, dtype: object","2454    544314470793613313
Name: parent_id, dtype: object","2454    @ZZiillaa @jewelsparkle3 @7NewsSydney @Y7News ...
Name: tweet, dtype: object","2454    sydneysiege
Name: topic, dtype: object",comment
520,"2524    544315413862301697
Name: id, dtype: object","2524    544315030632538112
Name: parent_id, dtype: object","2524    @Paul_Murton They just don't care. I hope you ...
Name: tweet, dtype: object","2524    sydneysiege
Name: topic, dtype: object",deny
521,"2772    544286041155571712
Name: id, dtype: object","2772    544283772569788416
Name: parent_id, dtype: object","2772    “@SkyNews: Live Updates: Siege in Sydney Cafe ...
Name: tweet, dtype: object","2772    sydneysiege
Name: topic, dtype: object",support
522,"1033    499370097698291713
Name: id, dtype: object","1033    499368931367608320
Name: parent_id, dtype: object","1033    @clydetheslyde Too busy bitching about POTUS f...
Name: tweet, dtype: object","1033    ferguson
Name: topic, dtype: object",comment
523,"2869    544290947404943361
Name: id, dtype: object","2869    544290366493446145
Name: parent_id, dtype: object","2869    @OZzSue we have Hun and it's not going to stop...
Name: tweet, dtype: object","2869    sydneysiege
Name: topic, dtype: object",comment
524,"2002    544466740332462080
Name: id, dtype: object","2002    544462330105712640
Name: parent_id, dtype: object","2002    The facts @smh: Sydney airspace wasn't closed....
Name: tweet, dtype: object","2002    sydneysiege
Name: topic, dtype: object",deny
525,"3822    553521113733824513
Name: id, dtype: object","3822    553518472798683136
Name: parent_id, dtype: object","3822    @AP Come to the window and we will grant you y...
Name: tweet, dtype: object","3822    charliehebdo
Name: topic, dtype: object",comment
526,"4031    553195879692517376
Name: id, dtype: object","4031    553184482241814530
Name: parent_id, dtype: object","4031    @juliamacfarlane don't ask too many questions ...
Name: tweet, dtype: object","4031    charliehebdo
Name: topic, dtype: object",comment
527,"3678    553587585126117376
Name: id, dtype: object","3678    553587353437356032
Name: parent_id, dtype: object","3678    @DAVIDMDRAIMAN @marrty96 Too late. The Charlie...
Name: tweet, dtype: object","3678    charliehebdo
Name: topic, dtype: object",comment
528,"1457    524974129930592256
Name: id, dtype: object","1457    524973362607845376
Name: parent_id, dtype: object","1457    @Flogistonmannen @cnnbrk hard to say yet but n...
Name: tweet, dtype: object","1457    ottawashooting
Name: topic, dtype: object",comment
529,"4124    552833887261691905
Name: id, dtype: object","4124    552833028201144320
Name: parent_id, dtype: object","4124    @RT_com OK 63 Drills Since 93 Where #Drill = A...
Name: tweet, dtype: object","4124    charliehebdo
Name: topic, dtype: object",comment
530,"2702    544295112545538048
Name: id, dtype: object","2702    544291804057960448
Name: parent_id, dtype: object","2702    “@TheAnonMessage: FIRST PHOTOS: Hostage presse...
Name: tweet, dtype: object","2702    sydneysiege
Name: topic, dtype: object",comment
531,"2026    544763686858944512
Name: id, dtype: object","2026    544761239641923584
Name: parent_id, dtype: object","2026    “@chookelini: @leftocentre @suthernx @RunawayB...
Name: tweet, dtype: object","2026    sydneysiege
Name: topic, dtype: object",comment
532,"3800    553545342055354368
Name: id, dtype: object","3800    553544694765215745
Name: parent_id, dtype: object","3800    MT @JulienPain French police publish photos of...
Name: tweet, dtype: object","3800    charliehebdo
Name: topic, dtype: object",support
533,"3741    553511652587360256
Name: id, dtype: object","3741    553508098825261056
Name: parent_id, dtype: object","3741    @NBCNews Media have surrounded this building. ...
Name: tweet, dtype: object","3741    charliehebdo
Name: topic, dtype: object",support
534,"4150    552844369649098754
Name: id, dtype: object","4150    552841806245679104
Name: parent_id, dtype: object","4150    @Bhavdeepnama I don't have it.. why don't you ...
Name: tweet, dtype: object","4150    charliehebdo
Name: topic, dtype: object",comment
535,"884    499532679059374081
Name: id, dtype: object","884    499530130487017472
Name: parent_id, dtype: object","884    gm @MichaelSkolnik wow @milbank @ezrakelin @mo...
Name: tweet, dtype: object","884    ferguson
Name: topic, dtype: object",comment
536,"2551    544297640423587840
Name: id, dtype: object","2551    544293179537625088
Name: parent_id, dtype: object","2551    @marcbester @SharriMarkson We learnt a lot fro...
Name: tweet, dtype: object","2551    sydneysiege
Name: topic, dtype: object",comment
537,"940    500293402890469377
Name: id, dtype: object","940    500292755885531138
Name: parent_id, dtype: object","940    Agree @DanteB4u those Cops in #Ferguson are fi...
Name: tweet, dtype: object","940    ferguson
Name: topic, dtype: object",comment
538,"2398    544347330166530049
Name: id, dtype: object","2398    544331106581897216
Name: parent_id, dtype: object","2398    @el1nor Uber is covering the cost of all rides.
Name: tweet, dtype: object","2398    sydneysiege
Name: topic, dtype: object",support
539,"2383    544334683090083840
Name: id, dtype: object","2383    544331611081162753
Name: parent_id, dtype: object","2383    .@EnglishEmma @universe93 Every #taxi can take...
Name: tweet, dtype: object","2383    sydneysiege
Name: topic, dtype: object",comment
540,"1518    524962985995821057
Name: id, dtype: object","1518    524961799641526273
Name: parent_id, dtype: object","1518    @raymondillo @BBCBreaking Yes, :( Still lookin...
Name: tweet, dtype: object","1518    ottawashooting
Name: topic, dtype: object",comment
541,"468    500442407830581248
Name: id, dtype: object","468    500387816015007744
Name: parent_id, dtype: object","468    .@JPantsdotcom @AkaDimiX @140elect Why do you ...
Name: tweet, dtype: object","468    ferguson
Name: topic, dtype: object",comment
542,"2808    544279909796175873
Name: id, dtype: object","2808    544278335455776769
Name: parent_id, dtype: object","2808    ""@AFP: #BREAKING Hostages held inside Sydney c...
Name: tweet, dtype: object","2808    sydneysiege
Name: topic, dtype: object",support
543,"4389    552806751746396160
Name: id, dtype: object","4389    552806309540528128
Name: parent_id, dtype: object","4389    “@Colvinius: “@LePoint: #CharlieHebdo : “The c...
Name: tweet, dtype: object","4389    charliehebdo
Name: topic, dtype: object",support
544,"1388    524975705206304769
Name: id, dtype: object","1388    None
Name: parent_id, dtype: object","1388    #NHL cancels tonight's game between #Ottawa an...
Name: tweet, dtype: object","1388    ottawashooting
Name: topic, dtype: object",support
545,"1295    524995354539085826
Name: id, dtype: object","1295    524995006088896513
Name: parent_id, dtype: object","1295    @cindyreddeer True.  But I hear there was a si...
Name: tweet, dtype: object","1295    ottawashooting
Name: topic, dtype: object",query
546,"897    500342630145081344
Name: id, dtype: object","897    500294835559866371
Name: parent_id, dtype: object","897    YES!! @Honeydohaulin @DanteB4u @AlwaysThinkHow
Name: tweet, dtype: object","897    ferguson
Name: topic, dtype: object",comment
547,"4170    552838782710321152
Name: id, dtype: object","4170    552832817089236992
Name: parent_id, dtype: object","4170    @MashableNews @mashable the man might have bee...
Name: tweet, dtype: object","4170    charliehebdo
Name: topic, dtype: object",comment
548,"1059    499689772928204800
Name: id, dtype: object","1059    499612545909415938
Name: parent_id, dtype: object","1059    @larryelder @KLSouth So I guess you are saying...
Name: tweet, dtype: object","1059    ferguson
Name: topic, dtype: object",deny
549,"62    500409149977407489
Name: id, dtype: object","62    500394061887709184
Name: parent_id, dtype: object","62    @jelani9 Prosecution screwed up the Martin/Zim...
Name: tweet, dtype: object","62    ferguson
Name: topic, dtype: object",comment
550,"4082    553469592488931328
Name: id, dtype: object","4082    553461741917863936
Name: parent_id, dtype: object","4082    @BBCWorld My support. #JeSuisCharlie http://t....
Name: tweet, dtype: object","4082    charliehebdo
Name: topic, dtype: object",support
551,"2433    544342707242414080
Name: id, dtype: object","2433    544342076112904193
Name: parent_id, dtype: object","2433    @EnglishEmma I see your point. Maybe @Transpor...
Name: tweet, dtype: object","2433    sydneysiege
Name: topic, dtype: object",comment
552,"2750    544282429583003648
Name: id, dtype: object","2750    544282005941530624
Name: parent_id, dtype: object","2750    @nypost kill all #ISIS kill them all kill thei...
Name: tweet, dtype: object","2750    sydneysiege
Name: topic, dtype: object",comment
553,"161    500383587552985090
Name: id, dtype: object","161    500383351828525056
Name: parent_id, dtype: object","161    @ThiruNagan @WSJ no justification needed...
Name: tweet, dtype: object","161    ferguson
Name: topic, dtype: object",comment
554,"3410    577283431089901568
Name: id, dtype: object","3410    577258317942149120
Name: parent_id, dtype: object","3410    @PatOndabak It is disconcerting that the man w...
Name: tweet, dtype: object","3410    putinmissing
Name: topic, dtype: object",comment
555,"2147    544382368304214016
Name: id, dtype: object","2147    544380742076088320
Name: parent_id, dtype: object","2147    @carolinemarcus FFS, she's been through enough...
Name: tweet, dtype: object","2147    sydneysiege
Name: topic, dtype: object",comment
556,"3017    529723719552618496
Name: id, dtype: object","3017    529722000076718082
Name: parent_id, dtype: object","3017    @brofromanother @livenationon @masseyhall aw m...
Name: tweet, dtype: object","3017    prince-toronto
Name: topic, dtype: object",comment
557,"3514    553594432743018496
Name: id, dtype: object","3514    553593746865258497
Name: parent_id, dtype: object","3514    @gazsc @SkyNewsBreak that's a good idea, just ...
Name: tweet, dtype: object","3514    charliehebdo
Name: topic, dtype: object",comment
