,id,parent_id,parent_tweet,tweet,topic,classification
384,500296225678045184,500294803402137600,Photos of alleged robbery involving Michael Brown in Ferguson (via police),Easy to know if this is Brown by looking at what he was wearing when he was killed. Has there been a positive ID for this?,ferguson,query
385,544534375577423872,544291804057960448,FIRST PHOTOS: Hostage pressed against a window. SydneySiege,HMMM ! CAUTION ! COULD BE A FalseFlag EVENT MANY CONFLICTING MSM REPORTS COMING FROM siege Sydney Atm,sydneysiege,comment
386,553589974369845248,553586897168392192,BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources),Great News!!! Take no prisoners. These bastards need to be exterminated on sight,charliehebdo,comment
387,552806009157464064,552805557896482816,You are a mad cunt go fuck yourself,"I feel provoked, luckily i believe in Liberty, o well words are wind",charliehebdo,comment
388,553589677433712640,553587303172833280,Police taking people out of Paris grocery where hostages were being held.,“cnnbrk: Police taking people out of Paris grocery where hostages were being held. ,charliehebdo,support
389,500283406962663424,500281131057811456,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",didn't the manager of the store already say this was not true,ferguson,query
390,552811152456318976,552810655657787392,"Assassins did recon, knew victim names/faces, according to witnesses.",as evidenced by the fact they killed  cartoonists - not just random people,charliehebdo,comment
391,552813011338285056,552811386259386370,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,“WSJ: At least  dead in the Paris shooting. Updated story and background info:http://t.co/OEaYPQ CharlieHebdo,charliehebdo,support
392,500324120689930241,500323822730747904,"It's abt being fearful something bad could happen to you. A little kid is not reasonable fear. A dude taller than u, yes","call him a big ass kid then. But size or being ""intimidating"" doesn't take away your youth, inexperience, kid status",ferguson,comment
393,553553247953514496,553552036915335169,Speaking of,Yes lots of mixed info coming out. Anyone else here about potential  prison connection btwn planners?,charliehebdo,query
394,552805269441622017,552793675697094657,"Only time I was in France, traveled from Switzerland to the UK. Dirty country, terrible roads. People jammed together. Won't visit",France is a very beautiful country,charliehebdo,comment
395,500299056934289408,500284699546517505,If there is surveillance of a robbery why release stills and not the video itself? Ferguson,"Because it shows Brown negatively. The real issue is: Why did a cop shoot and kill an unarmed man, hands up?",ferguson,support
396,524937953148403713,524937651229822976,news reported by IS journalists dipstick,"To be a journalist, you have to have worked in the profession &amp; abide by its rules. Not just spew propaganda",ottawashooting,comment
397,524992704673890304,524990163446140928,"Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.","RT Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill. Canada",ottawashooting,deny
398,544482722295844864,544306402731507712,pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' - hostages held in cafe in Sydney. SydneySiege,because they gives us idea to create jobs: starting from now everybody well be scaned before get in any coffee shop in CA :-),sydneysiege,comment
399,499530130487017472,None,,A woman in Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened:,ferguson,support
400,500347833774374912,500347114975944705,New link: Ferguson police release video they say shows a robbery involving MichaelBrown:,where is the robbery? All I see is a confrontation.,ferguson,deny
401,500291568361041920,500290872479449089,well who is Ferguson,Bryan Willman,ferguson,comment
402,544331336266579969,544329935943237632,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,what does this mean?,sydneysiege,query
403,500393320032370688,500391222075076610,"Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else Ferguson",Is that the video also?,ferguson,query
404,500285916494061568,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson",Even IF he did IF; he was still UNARMED &amp; shot MULTIPLE times. Does it JUSTIFY his killing NO!.Ferguson,ferguson,comment
405,552812627378724864,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports","Must be a very weak god, that Mohammad that it uses these beasts for revenge for humor, which only brings shame and disgust apon it",charliehebdo,comment
406,524946118774620161,524926235030589440,BREAKING NEWS: At least  shots fired at Ottawa War Memorial. One soldier confirmed shot -,sickening,ottawashooting,comment
407,544290348525449216,544288681021145090,Up to  held hostage in Sydney Lindt Cafe siege,“Independent: Up to  held hostage in Sydney Lindt Cafe siege Oh. My. God. I am SICK!,sydneysiege,support
408,553498348674875393,553188394113986561,"Unless you've got military experience, its hard to understand how much stress your brain undergoes in battle.",These men were clearly military trained...,charliehebdo,comment
409,544518122339049472,544517264054423552,BREAKING: Police have confirmed that the SydneySiege is over. News,THANKS GOD,sydneysiege,comment
410,524975860185825281,524975705206304769,NHL cancels tonight's game between Ottawa and Toronto due to today's shootings. Senators were to host Maple Leafs.,FACK!!!!,ottawashooting,comment
411,500325414917505024,500279160795721728,"Question for Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",| We need to see/review the statement by officer Wilson on what happened.,ferguson,comment
412,553211195881426944,553197863971610624,The last person killed in Charlie Hebdo attacks was Muslim police officer,Sad. Islam is such a good religion but it has been taken over by criminals who unfortunately use Quran to defend themselves,charliehebdo,comment
413,544342839111327744,544341043764686849,"for the transport service I don't run? Excellent point sir. If they wanted to save money, they should've kept quiet.","That is the point, dummy. Lots of drivers signing up for Uber. They are smarter than you. So help out and shut it",sydneysiege,comment
414,544295967638302720,544275715185995776,"Yeah, being forced to hold an ISIS flag. Why aren't you reporting that?",cos it's not,sydneysiege,query
415,524932468437053440,524931324763992064,Very reliable source on Parliament Hill tells me the assailant has been killed. cdnpoli ottnews,are you inside PH? can we talk to you on Global News?,ottawashooting,query
416,524971862682767360,524971261005660160,You should see how many have retweeted and favourited my tweet. I think I am expressing what a lot want to. Wake up!!,Fear has always been easier to manipulate than courage.,ottawashooting,comment
417,524937639989092352,524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,Dear People I see on the news with your phones out taking pics - PLEASE get off the streets and take cover!! Ottawa,ottawashooting,comment
418,544331338317565953,544329935943237632,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,that's better RT Uber Sydney trips from CBD will be free for riders. Higher rates still in place to encourage drivers,sydneysiege,comment
419,500284767196430337,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson",This would be more believable if they'd said it a week ago. No one believes it now. NO ONE. Ferguson,ferguson,deny
420,525015279387299840,524965775036387329,"Hero. Kevin Vickers, head of security in parliament, being credited for taking down shooter Ottawa",This was an attack on all Canadians whatever stripe Obviously these despicable acts are from cowardly cretins.,ottawashooting,comment
421,552852018864218112,552848620375261184,Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida:,"Alluh akbar , why did they make a funny on our prophet.",charliehebdo,comment
422,553541692243316737,553535829017370625,BREAKING - At least five hostages in Paris kosher supermarket: (AFP) Vincennes,It's time  West  make formal declaration of war vs Islamic Terrorists but is there country with courage  do so?,charliehebdo,comment
423,500429697587871745,500391222075076610,"Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else Ferguson","""andybankertv Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else""",ferguson,comment
