,parent_tweet,id,classification
1358,AFP: suspected CharlieHebdo gunmen have been killed,553588033313046528,comment
1359,Breaking: Gunman at Paris store threatens to kill hostages if CharlieHebdo suspects are harmed.,553577135777255424,comment
1360,check,544506659973136384,comment
1361,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport",525033521837273088,support
1362,"done. i read ""comprehension"". now what, genius?",500486955692728320,comment
1363,what more hatred u want after abusing n Makin fun of the prophet. These guys who drew created hatred. Not attackers,552814935688740867,comment
1364,RIPNathanCirillo RT Soldier killed at war memorial identified as Cpl. Nathan Cirillo OttawaShooting,525024680613511169,comment
1365,you have the right to remain silent but isn't that how we ended up here? Ferguson,499448422127394816,query
1366,if you remember americans Said the same about but he turned out to be a good leader despite all his critics,525029545540612096,deny
1367,Probable cause for what? The alleged robbery that cop wasn't aware of (so it appears) or alleged assault of cop?,500308085143912449,comment
1368,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,553535185695043584,query
1369,"According to Seven, this is a picture of the gunman",544292545690222592,comment
1370,"Yes, I can't believe this is happening...",524960113732632576,comment
1371,"hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!",524996728811175936,support
1372,SydneySiege: Latest video of hostages escaping.,544514752316051456,support
1373,Shoot unarmed kid. Conceal evidence. Impose martial law. Harass reporters. Smear the victim. Worst. Police. Ever. Ferguson MikeBrown,500299301415702528,comment
1374,BREAKING NEWS: At least  shots fired at Ottawa War Memorial. One soldier confirmed shot -,524937952820883456,query
1375,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,544468719624138752,deny
1376,Ferguson chief let most of day go by b disclosing (after repeated Qs) that cop who killed MikeBrown knew nothing about robbery. DANGER,500472734573658112,support
1377,BREAKING: French police tell AP suspects in CharlieHebdo attack have taken a hostage northeast of Paris.,553487052776693761,comment
1378,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",524943410520924161,comment
1379,DETAILS: The hostage site is Lindt Chocolat Cafe near Sydney Harbor,544298217421438976,comment
1380,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window,544275153266696193,support
1381,Watch video showing gunfire inside Canada's parliament in Ottawa,524954461349752832,comment
1382,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553539728067551232,comment
1383,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,524970440285249536,comment
1384,Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog:,524960960227078144,comment
1385,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated""",544320606058340352,deny
1386,that I don't like racial profiling and think police should obey the law? That is definitely my agenda.,500384895319818240,comment
1387,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",499369111663550465,comment
1388,"BREAKING :  dead, several injured in shootout North-East of Paris (French radio ) CharlieHebdo",553481203886460928,comment
1389,Scary!  CharlieHebdo attackers with AK- rifles &amp; reportedly rocket-propelled grenade still at large,552845561896771585,comment
1390,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. Ferguson,500407313715302400,comment
1391,try reading comprehension.,500439803465592832,comment
1392,Good satire often is. Their latest cover attacks an ANTI-Muslim writer - and Jesus:,552814686149017600,comment
1393,"Remarkably, despite the military-style police presence in Ferguson, a known killer was able to skip town",500414759502876673,comment
1394,"Pray for hostages RT Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553539889237884928,comment
1395,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553541672471396352,comment
1396,"Name of Ferguson cop is expected to be released by  ET, police chief says: (J.B. Forbes, AP)",500260909994885120,support
1397,"The cost of terrorism, NUKE IRAN TO HELP STOP THIS.",544338192703717376,query
1398,BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault,553587422445846529,support
1399,"It's an old joke. If you don't get it, watch more spy movies.",525027654509293568,comment
1400,Five Hostages Escape Sydney Cafe Siege — Live Updates From,544383566696566784,comment
1401,“billboard: Secret Prince show rumored for Toronto tonight,529736871707152385,deny
1402,Update: Ferguson police release stills from convenience store footage showing robbery,500303315843170305,comment
1403,This widely shared cartoon about the CharlieHebdo attack is actually by and not Banksy,553170977061081088,comment
1404,"RT R.I.P. Ahmed Merabet, a French Muslim Cop, first victim of CharlieHebdo attack",553005429492445184,comment
1405,French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack:,553183053523476480,comment
1406,it's not a siege it's WAR This is the problem you and other are denying the fact we are at war WHY,524963581599547392,comment
1407,Fuck you idiot,524938903762268160,comment
1408,One definition? A person that thinks its ok to decapitate innocent journalists / aid workers,524937423420411904,comment
1409,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill cdnpoli.,524934434404192256,support
1410,Coward News Network,553599279097733120,comment
1411,yes there were tweets from inside the cafe. I assume some the hostages had feelings of empathy and sympathy stockholmsyndrome,544419151973208064,comment
1412,"US evacuated Consulate in Sydney after sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",544308940024971265,comment
1413,"it STARTED as a race issue, then people tried to SWAY it to an issue of militarization, dont get it twisted",500317273002106880,comment
1414,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times],521373767130710016,support
1415,"Hi Peter, this is Marta, reporter from Demotix. Did you take the photo? Would be ok for us to use? Can you send it? thanks",524935320786456578,comment
1416,Uber intros surge pricing in downtown Sydney during hostage siege,544316435435376640,support
1417,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn cdnpoli,524925539996667904,comment
1418,"Gunman's headband reads, ""We are your soldiers O Muhammad"". MartinPlace SydneySiege",544336733455020032,comment
1419,"In response to inquiries, we can confirm that Prince will not be performing at tonight.",529723119913951232,query
1420,So Canada's strict gun control policies have failed,524929931634286592,comment
1421,"Nearly k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop. Where's Al, Jesse? tcot ferguson",499921932645433344,comment
1422,"Not EVERYTHING will come out. But we will get details, especially these days.",524969935383326721,comment
1423,The Sydney cafe siege may be part of a larger plot. MartinPlaceSiege,544318876255653888,deny
1424,"This is shot that captures the sydneysiege: sheer terror/relief of escaped hostages, incredible work of",544381350694752256,comment
1425,they want to be killed they want to be martyrs that would fuel them... Capture them and isolate them In prison,553555326125895680,comment
1426,"/ impossible demand to ""justify"" a massacre when it's refused.",553555095317929985,comment
1427,"Yup, they buried its kosher deliberately",553585472145211392,comment
1428,BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. cdnpoli ableg,524953683172524032,deny
1429,,553615282435289088,comment
1430,yes hat and sandals vs no hat and tennis shoes,500289655829712896,support
1431,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,524945130113863680,comment
1432,She is SOOOOO Stupid that she is completely incapable of realising it.,544295739644342272,comment
1433,In France all Jewish official buldings including schools have to be tightly secured. Can't have police everywhere...,552809852834418688,comment
1434,Soldier killed in Canada shooting was a young reservist with a six-year-old son,525057081515061248,support
1435,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. Ferguson,500329247148609536,deny
1436,psst. Guns aren't banned in Canada. educateYourself,524941538111922178,comment
1437,Watch video showing gunfire inside Canada's parliament in Ottawa,524961842603388928,comment
1438,"BREAKING: At least  killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says.",552793325733183488,comment
